2.080000000000000143e-04,4.159999999999999981e-06,2.719999999999999979e-04,5.440000000000000431e-06
2.120000000000000031e-04,4.240000000000000062e-06,2.600000000000000314e-04,5.200000000000001035e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.919999999999999961e-04,5.839999999999999990e-06
1.920000000000000049e-04,3.840000000000000504e-06,2.760000000000000409e-04,5.520000000000000513e-06
2.039999999999999984e-04,4.079999999999999900e-06,2.719999999999999979e-04,5.440000000000000431e-06
2.039999999999999984e-04,4.079999999999999900e-06,2.640000000000000202e-04,5.280000000000000269e-06
2.000000000000000096e-04,4.000000000000000666e-06,2.719999999999999979e-04,5.440000000000000431e-06
2.000000000000000096e-04,4.000000000000000666e-06,2.680000000000000090e-04,5.360000000000000350e-06
2.000000000000000096e-04,4.000000000000000666e-06,2.879999999999999531e-04,5.759999999999999062e-06
2.000000000000000096e-04,4.000000000000000666e-06,2.800000000000000297e-04,5.600000000000000594e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.680000000000000090e-04,5.360000000000000350e-06
1.920000000000000049e-04,3.840000000000000504e-06,2.480000000000000108e-04,4.959999999999999945e-06
2.000000000000000096e-04,4.000000000000000666e-06,2.559999999999999884e-04,5.120000000000000107e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.719999999999999979e-04,5.440000000000000431e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.719999999999999979e-04,5.440000000000000431e-06
1.920000000000000049e-04,3.840000000000000504e-06,2.439999999999999949e-04,4.879999999999999864e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.640000000000000202e-04,5.280000000000000269e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.640000000000000202e-04,5.280000000000000269e-06
1.920000000000000049e-04,3.840000000000000504e-06,2.600000000000000314e-04,5.200000000000001035e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.640000000000000202e-04,5.280000000000000269e-06
1.879999999999999890e-04,3.759999999999999999e-06,2.640000000000000202e-04,5.280000000000000269e-06
1.959999999999999937e-04,3.919999999999999738e-06,2.559999999999999884e-04,5.120000000000000107e-06
1.879999999999999890e-04,3.759999999999999999e-06,2.320000000000000014e-04,4.640000000000000468e-06
1.879999999999999890e-04,3.759999999999999999e-06,2.719999999999999979e-04,5.440000000000000431e-06
1.920000000000000049e-04,3.840000000000000504e-06,2.399999999999999790e-04,4.799999999999999783e-06
1.840000000000000001e-04,3.679999999999999918e-06,2.359999999999999902e-04,4.719999999999999702e-06
1.840000000000000001e-04,3.679999999999999918e-06,2.600000000000000314e-04,5.200000000000001035e-06
1.800000000000000113e-04,3.600000000000000261e-06,2.359999999999999902e-04,4.719999999999999702e-06
1.720000000000000066e-04,3.440000000000000098e-06,2.480000000000000108e-04,4.959999999999999945e-06
1.759999999999999954e-04,3.520000000000000180e-06,2.359999999999999902e-04,4.719999999999999702e-06
1.759999999999999954e-04,3.520000000000000180e-06,2.320000000000000014e-04,4.640000000000000468e-06
1.679999999999999907e-04,3.360000000000000017e-06,2.640000000000000202e-04,5.280000000000000269e-06
1.800000000000000113e-04,3.600000000000000261e-06,2.359999999999999902e-04,4.719999999999999702e-06
1.879999999999999890e-04,3.759999999999999999e-06,2.600000000000000314e-04,5.200000000000001035e-06
1.720000000000000066e-04,3.440000000000000098e-06,2.399999999999999790e-04,4.799999999999999783e-06
1.679999999999999907e-04,3.360000000000000017e-06,2.519999999999999996e-04,5.040000000000000026e-06
1.720000000000000066e-04,3.440000000000000098e-06,2.760000000000000409e-04,5.520000000000000513e-06
1.640000000000000019e-04,3.279999999999999936e-06,2.399999999999999790e-04,4.799999999999999783e-06
1.879999999999999890e-04,3.759999999999999999e-06,2.519999999999999996e-04,5.040000000000000026e-06
1.759999999999999954e-04,3.520000000000000180e-06,2.280000000000000126e-04,4.560000000000000387e-06
1.720000000000000066e-04,3.440000000000000098e-06,2.359999999999999902e-04,4.719999999999999702e-06
1.640000000000000019e-04,3.279999999999999936e-06,2.200000000000000078e-04,4.400000000000000224e-06
1.720000000000000066e-04,3.440000000000000098e-06,2.280000000000000126e-04,4.560000000000000387e-06
1.720000000000000066e-04,3.440000000000000098e-06,2.320000000000000014e-04,4.640000000000000468e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.439999999999999949e-04,4.879999999999999864e-06
1.640000000000000019e-04,3.279999999999999936e-06,2.280000000000000126e-04,4.560000000000000387e-06
1.679999999999999907e-04,3.360000000000000017e-06,2.359999999999999902e-04,4.719999999999999702e-06
1.640000000000000019e-04,3.279999999999999936e-06,2.280000000000000126e-04,4.560000000000000387e-06
1.640000000000000019e-04,3.279999999999999936e-06,2.239999999999999966e-04,4.480000000000000305e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.079999999999999872e-04,4.159999999999999981e-06
1.679999999999999907e-04,3.360000000000000017e-06,2.280000000000000126e-04,4.560000000000000387e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.320000000000000014e-04,4.640000000000000468e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.399999999999999790e-04,4.799999999999999783e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.039999999999999984e-04,4.079999999999999900e-06
1.640000000000000019e-04,3.279999999999999936e-06,2.320000000000000014e-04,4.640000000000000468e-06
1.520000000000000084e-04,3.040000000000000117e-06,2.320000000000000014e-04,4.640000000000000468e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.200000000000000078e-04,4.400000000000000224e-06
1.479999999999999925e-04,2.960000000000000035e-06,2.120000000000000031e-04,4.240000000000000062e-06
1.559999999999999972e-04,3.120000000000000198e-06,2.359999999999999902e-04,4.719999999999999702e-06
1.520000000000000084e-04,3.040000000000000117e-06,2.280000000000000126e-04,4.560000000000000387e-06
1.520000000000000084e-04,3.040000000000000117e-06,2.280000000000000126e-04,4.560000000000000387e-06
1.440000000000000036e-04,2.879999999999999954e-06,1.920000000000000049e-04,3.840000000000000504e-06
1.559999999999999972e-04,3.120000000000000198e-06,2.200000000000000078e-04,4.400000000000000224e-06
1.440000000000000036e-04,2.879999999999999954e-06,2.200000000000000078e-04,4.400000000000000224e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.159999999999999919e-04,4.320000000000000143e-06
1.600000000000000131e-04,3.200000000000000279e-06,2.159999999999999919e-04,4.320000000000000143e-06
1.399999999999999877e-04,2.799999999999999873e-06,2.159999999999999919e-04,4.320000000000000143e-06
1.520000000000000084e-04,3.040000000000000117e-06,2.079999999999999872e-04,4.159999999999999981e-06
1.320000000000000101e-04,2.640000000000000135e-06,2.159999999999999919e-04,4.320000000000000143e-06
1.440000000000000036e-04,2.879999999999999954e-06,2.200000000000000078e-04,4.400000000000000224e-06
1.440000000000000036e-04,2.879999999999999954e-06,2.079999999999999872e-04,4.159999999999999981e-06
1.479999999999999925e-04,2.960000000000000035e-06,2.000000000000000096e-04,4.000000000000000666e-06
1.440000000000000036e-04,2.879999999999999954e-06,2.120000000000000031e-04,4.240000000000000062e-06
1.399999999999999877e-04,2.799999999999999873e-06,2.079999999999999872e-04,4.159999999999999981e-06
1.320000000000000101e-04,2.640000000000000135e-06,2.039999999999999984e-04,4.079999999999999900e-06
1.399999999999999877e-04,2.799999999999999873e-06,1.960000000000000208e-04,3.920000000000000585e-06
1.399999999999999877e-04,2.799999999999999873e-06,2.000000000000000096e-04,4.000000000000000666e-06
1.359999999999999989e-04,2.720000000000000216e-06,1.960000000000000208e-04,3.920000000000000585e-06
1.399999999999999877e-04,2.799999999999999873e-06,2.039999999999999984e-04,4.079999999999999900e-06
1.520000000000000084e-04,3.040000000000000117e-06,2.000000000000000096e-04,4.000000000000000666e-06
1.359999999999999989e-04,2.720000000000000216e-06,2.079999999999999872e-04,4.159999999999999981e-06
1.399999999999999877e-04,2.799999999999999873e-06,1.840000000000000001e-04,3.679999999999999918e-06
1.320000000000000101e-04,2.640000000000000135e-06,2.079999999999999872e-04,4.159999999999999981e-06
1.399999999999999877e-04,2.799999999999999873e-06,2.120000000000000031e-04,4.240000000000000062e-06
1.359999999999999989e-04,2.720000000000000216e-06,2.079999999999999872e-04,4.159999999999999981e-06
1.359999999999999989e-04,2.720000000000000216e-06,1.879999999999999890e-04,3.759999999999999999e-06
1.359999999999999989e-04,2.720000000000000216e-06,1.879999999999999890e-04,3.759999999999999999e-06
1.359999999999999989e-04,2.720000000000000216e-06,2.000000000000000096e-04,4.000000000000000666e-06
1.279999999999999942e-04,2.560000000000000054e-06,1.879999999999999890e-04,3.759999999999999999e-06
1.320000000000000101e-04,2.640000000000000135e-06,1.680000000000000178e-04,3.360000000000000441e-06
1.199999999999999895e-04,2.399999999999999891e-06,1.960000000000000208e-04,3.920000000000000585e-06
1.279999999999999942e-04,2.560000000000000054e-06,1.960000000000000208e-04,3.920000000000000585e-06
1.279999999999999942e-04,2.560000000000000054e-06,1.840000000000000001e-04,3.679999999999999918e-06
1.199999999999999895e-04,2.399999999999999891e-06,1.640000000000000019e-04,3.279999999999999936e-06
1.279999999999999942e-04,2.560000000000000054e-06,2.039999999999999984e-04,4.079999999999999900e-06
1.320000000000000101e-04,2.640000000000000135e-06,2.039999999999999984e-04,4.079999999999999900e-06
1.279999999999999942e-04,2.560000000000000054e-06,1.960000000000000208e-04,3.920000000000000585e-06
1.199999999999999895e-04,2.399999999999999891e-06,1.920000000000000049e-04,3.840000000000000504e-06
1.240000000000000054e-04,2.479999999999999972e-06,1.759999999999999954e-04,3.520000000000000180e-06
1.199999999999999895e-04,2.399999999999999891e-06,1.640000000000000019e-04,3.279999999999999936e-06
1.199999999999999895e-04,2.399999999999999891e-06,1.840000000000000001e-04,3.679999999999999918e-06
1.159999999999999871e-04,2.319999999999999810e-06,1.799999999999999842e-04,3.599999999999999837e-06
1.120000000000000119e-04,2.240000000000000153e-06,1.879999999999999890e-04,3.759999999999999999e-06
1.120000000000000119e-04,2.240000000000000153e-06,1.759999999999999954e-04,3.520000000000000180e-06
1.199999999999999895e-04,2.399999999999999891e-06,1.680000000000000178e-04,3.360000000000000441e-06
1.159999999999999871e-04,2.319999999999999810e-06,1.640000000000000019e-04,3.279999999999999936e-06
1.080000000000000095e-04,2.160000000000000072e-06,1.719999999999999795e-04,3.439999999999999675e-06
1.120000000000000119e-04,2.240000000000000153e-06,1.799999999999999842e-04,3.599999999999999837e-06
1.120000000000000119e-04,2.240000000000000153e-06,1.879999999999999890e-04,3.759999999999999999e-06
1.080000000000000095e-04,2.160000000000000072e-06,1.799999999999999842e-04,3.599999999999999837e-06
1.120000000000000119e-04,2.240000000000000153e-06,1.879999999999999890e-04,3.759999999999999999e-06
1.120000000000000119e-04,2.240000000000000153e-06,1.640000000000000019e-04,3.279999999999999936e-06
1.080000000000000095e-04,2.160000000000000072e-06,1.759999999999999954e-04,3.520000000000000180e-06
1.120000000000000119e-04,2.240000000000000153e-06,1.759999999999999954e-04,3.520000000000000180e-06
1.040000000000000072e-04,2.079999999999999991e-06,1.759999999999999954e-04,3.520000000000000180e-06
1.080000000000000095e-04,2.160000000000000072e-06,1.840000000000000001e-04,3.679999999999999918e-06
1.080000000000000095e-04,2.160000000000000072e-06,1.559999999999999972e-04,3.120000000000000198e-06
1.199999999999999895e-04,2.399999999999999891e-06,1.840000000000000001e-04,3.679999999999999918e-06
1.080000000000000095e-04,2.160000000000000072e-06,1.719999999999999795e-04,3.439999999999999675e-06
1.080000000000000095e-04,2.160000000000000072e-06,1.840000000000000001e-04,3.679999999999999918e-06
1.000000000000000048e-04,2.000000000000000333e-06,1.799999999999999842e-04,3.599999999999999837e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.640000000000000019e-04,3.279999999999999936e-06
1.000000000000000048e-04,2.000000000000000333e-06,1.439999999999999765e-04,2.879999999999999531e-06
1.040000000000000072e-04,2.079999999999999991e-06,1.600000000000000131e-04,3.200000000000000279e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.600000000000000131e-04,3.200000000000000279e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.600000000000000131e-04,3.200000000000000279e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.719999999999999795e-04,3.439999999999999675e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.799999999999999842e-04,3.599999999999999837e-06
8.799999999999999771e-05,1.760000000000000090e-06,1.479999999999999925e-04,2.960000000000000035e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.719999999999999795e-04,3.439999999999999675e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.479999999999999925e-04,2.960000000000000035e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.479999999999999925e-04,2.960000000000000035e-06
1.000000000000000048e-04,2.000000000000000333e-06,1.439999999999999765e-04,2.879999999999999531e-06
8.399999999999999535e-05,1.680000000000000009e-06,1.400000000000000148e-04,2.800000000000000297e-06
9.200000000000000007e-05,1.839999999999999959e-06,1.559999999999999972e-04,3.120000000000000198e-06
9.200000000000000007e-05,1.839999999999999959e-06,1.559999999999999972e-04,3.120000000000000198e-06
9.200000000000000007e-05,1.839999999999999959e-06,1.559999999999999972e-04,3.120000000000000198e-06
9.600000000000000243e-05,1.920000000000000252e-06,1.600000000000000131e-04,3.200000000000000279e-06
9.200000000000000007e-05,1.839999999999999959e-06,1.400000000000000148e-04,2.800000000000000297e-06
8.399999999999999535e-05,1.680000000000000009e-06,1.400000000000000148e-04,2.800000000000000297e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.600000000000000131e-04,3.200000000000000279e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.439999999999999765e-04,2.879999999999999531e-06
7.600000000000000418e-05,1.520000000000000058e-06,1.479999999999999925e-04,2.960000000000000035e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.479999999999999925e-04,2.960000000000000035e-06
8.399999999999999535e-05,1.680000000000000009e-06,1.400000000000000148e-04,2.800000000000000297e-06
8.799999999999999771e-05,1.760000000000000090e-06,1.479999999999999925e-04,2.960000000000000035e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.199999999999999895e-04,2.399999999999999891e-06
8.399999999999999535e-05,1.680000000000000009e-06,1.320000000000000101e-04,2.640000000000000135e-06
7.600000000000000418e-05,1.520000000000000058e-06,1.479999999999999925e-04,2.960000000000000035e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.520000000000000084e-04,3.040000000000000117e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.400000000000000148e-04,2.800000000000000297e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.439999999999999765e-04,2.879999999999999531e-06
7.600000000000000418e-05,1.520000000000000058e-06,1.400000000000000148e-04,2.800000000000000297e-06
8.000000000000000654e-05,1.600000000000000139e-06,1.279999999999999942e-04,2.560000000000000054e-06
7.600000000000000418e-05,1.520000000000000058e-06,1.320000000000000101e-04,2.640000000000000135e-06
6.799999999999999946e-05,1.360000000000000108e-06,1.439999999999999765e-04,2.879999999999999531e-06
6.799999999999999946e-05,1.360000000000000108e-06,1.359999999999999989e-04,2.720000000000000216e-06
6.399999999999999710e-05,1.280000000000000027e-06,1.439999999999999765e-04,2.879999999999999531e-06
7.200000000000000182e-05,1.439999999999999977e-06,1.160000000000000007e-04,2.320000000000000234e-06
6.799999999999999946e-05,1.360000000000000108e-06,1.199999999999999895e-04,2.399999999999999891e-06
5.999999999999999474e-05,1.199999999999999946e-06,1.439999999999999765e-04,2.879999999999999531e-06
6.799999999999999946e-05,1.360000000000000108e-06,1.119999999999999983e-04,2.240000000000000153e-06
6.799999999999999946e-05,1.360000000000000108e-06,1.240000000000000054e-04,2.479999999999999972e-06
7.600000000000000418e-05,1.520000000000000058e-06,1.240000000000000054e-04,2.479999999999999972e-06
6.399999999999999710e-05,1.280000000000000027e-06,1.240000000000000054e-04,2.479999999999999972e-06
6.799999999999999946e-05,1.360000000000000108e-06,1.160000000000000007e-04,2.320000000000000234e-06
5.600000000000000594e-05,1.120000000000000076e-06,1.479999999999999925e-04,2.960000000000000035e-06
5.999999999999999474e-05,1.199999999999999946e-06,1.359999999999999989e-04,2.720000000000000216e-06
6.399999999999999710e-05,1.280000000000000027e-06,1.119999999999999983e-04,2.240000000000000153e-06
6.399999999999999710e-05,1.280000000000000027e-06,1.279999999999999942e-04,2.560000000000000054e-06
5.600000000000000594e-05,1.120000000000000076e-06,1.079999999999999960e-04,2.160000000000000072e-06
5.999999999999999474e-05,1.199999999999999946e-06,1.240000000000000054e-04,2.479999999999999972e-06
6.799999999999999946e-05,1.360000000000000108e-06,1.199999999999999895e-04,2.399999999999999891e-06
5.200000000000000358e-05,1.039999999999999995e-06,1.279999999999999942e-04,2.560000000000000054e-06
5.600000000000000594e-05,1.120000000000000076e-06,1.000000000000000048e-04,2.000000000000000333e-06
4.800000000000000122e-05,9.600000000000001260e-07,1.359999999999999989e-04,2.720000000000000216e-06
5.200000000000000358e-05,1.039999999999999995e-06,9.200000000000000007e-05,1.839999999999999959e-06
4.399999999999999886e-05,8.800000000000000449e-07,1.000000000000000048e-04,2.000000000000000333e-06
5.200000000000000358e-05,1.039999999999999995e-06,1.079999999999999960e-04,2.160000000000000072e-06
5.600000000000000594e-05,1.120000000000000076e-06,1.119999999999999983e-04,2.240000000000000153e-06
5.200000000000000358e-05,1.039999999999999995e-06,1.079999999999999960e-04,2.160000000000000072e-06
4.800000000000000122e-05,9.600000000000001260e-07,1.000000000000000048e-04,2.000000000000000333e-06
4.399999999999999886e-05,8.800000000000000449e-07,1.000000000000000048e-04,2.000000000000000333e-06
4.399999999999999886e-05,8.800000000000000449e-07,1.119999999999999983e-04,2.240000000000000153e-06
4.399999999999999886e-05,8.800000000000000449e-07,8.799999999999999771e-05,1.760000000000000090e-06
4.399999999999999886e-05,8.800000000000000449e-07,9.600000000000000243e-05,1.920000000000000252e-06
4.399999999999999886e-05,8.800000000000000449e-07,8.799999999999999771e-05,1.760000000000000090e-06
4.399999999999999886e-05,8.800000000000000449e-07,1.039999999999999936e-04,2.079999999999999991e-06
5.200000000000000358e-05,1.039999999999999995e-06,9.600000000000000243e-05,1.920000000000000252e-06
4.800000000000000122e-05,9.600000000000001260e-07,1.039999999999999936e-04,2.079999999999999991e-06
4.399999999999999886e-05,8.800000000000000449e-07,9.600000000000000243e-05,1.920000000000000252e-06
4.399999999999999886e-05,8.800000000000000449e-07,1.160000000000000007e-04,2.320000000000000234e-06
4.000000000000000327e-05,8.000000000000000697e-07,9.200000000000000007e-05,1.839999999999999959e-06
4.000000000000000327e-05,8.000000000000000697e-07,9.200000000000000007e-05,1.839999999999999959e-06
4.000000000000000327e-05,8.000000000000000697e-07,9.200000000000000007e-05,1.839999999999999959e-06
4.000000000000000327e-05,8.000000000000000697e-07,9.600000000000000243e-05,1.920000000000000252e-06
4.399999999999999886e-05,8.800000000000000449e-07,1.039999999999999936e-04,2.079999999999999991e-06
4.000000000000000327e-05,8.000000000000000697e-07,1.079999999999999960e-04,2.160000000000000072e-06
3.600000000000000091e-05,7.199999999999999886e-07,1.039999999999999936e-04,2.079999999999999991e-06
4.000000000000000327e-05,8.000000000000000697e-07,9.200000000000000007e-05,1.839999999999999959e-06
3.600000000000000091e-05,7.199999999999999886e-07,1.119999999999999983e-04,2.240000000000000153e-06
3.199999999999999855e-05,6.400000000000000134e-07,1.000000000000000048e-04,2.000000000000000333e-06
2.800000000000000297e-05,5.600000000000000382e-07,9.200000000000000007e-05,1.839999999999999959e-06
2.800000000000000297e-05,5.600000000000000382e-07,9.600000000000000243e-05,1.920000000000000252e-06
2.800000000000000297e-05,5.600000000000000382e-07,1.079999999999999960e-04,2.160000000000000072e-06
3.199999999999999855e-05,6.400000000000000134e-07,6.399999999999999710e-05,1.280000000000000027e-06
2.800000000000000297e-05,5.600000000000000382e-07,8.799999999999999771e-05,1.760000000000000090e-06
3.199999999999999855e-05,6.400000000000000134e-07,9.600000000000000243e-05,1.920000000000000252e-06
2.400000000000000061e-05,4.800000000000000630e-07,8.400000000000000890e-05,1.680000000000000220e-06
2.400000000000000061e-05,4.800000000000000630e-07,9.200000000000000007e-05,1.839999999999999959e-06
2.000000000000000164e-05,4.000000000000000348e-07,9.600000000000000243e-05,1.920000000000000252e-06
3.199999999999999855e-05,6.400000000000000134e-07,8.000000000000000654e-05,1.600000000000000139e-06
3.199999999999999855e-05,6.400000000000000134e-07,7.600000000000000418e-05,1.520000000000000058e-06
2.400000000000000061e-05,4.800000000000000630e-07,7.199999999999998827e-05,1.439999999999999765e-06
2.000000000000000164e-05,4.000000000000000348e-07,8.400000000000000890e-05,1.680000000000000220e-06
1.599999999999999928e-05,3.200000000000000067e-07,5.999999999999999474e-05,1.199999999999999946e-06
2.000000000000000164e-05,4.000000000000000348e-07,7.199999999999998827e-05,1.439999999999999765e-06
2.000000000000000164e-05,4.000000000000000348e-07,8.000000000000000654e-05,1.600000000000000139e-06
2.000000000000000164e-05,4.000000000000000348e-07,5.599999999999999916e-05,1.120000000000000076e-06
7.999999999999999638e-06,1.600000000000000033e-07,8.000000000000000654e-05,1.600000000000000139e-06
2.400000000000000061e-05,4.800000000000000630e-07,8.400000000000000890e-05,1.680000000000000220e-06
1.599999999999999928e-05,3.200000000000000067e-07,5.199999999999999680e-05,1.039999999999999995e-06
1.200000000000000030e-05,2.400000000000000315e-07,6.799999999999999946e-05,1.360000000000000108e-06
1.200000000000000030e-05,2.400000000000000315e-07,5.999999999999999474e-05,1.199999999999999946e-06
1.200000000000000030e-05,2.400000000000000315e-07,5.599999999999999916e-05,1.120000000000000076e-06
1.200000000000000030e-05,2.400000000000000315e-07,7.600000000000000418e-05,1.520000000000000058e-06
1.599999999999999928e-05,3.200000000000000067e-07,7.199999999999998827e-05,1.439999999999999765e-06
1.599999999999999928e-05,3.200000000000000067e-07,6.799999999999999946e-05,1.360000000000000108e-06
1.200000000000000030e-05,2.400000000000000315e-07,6.399999999999999710e-05,1.280000000000000027e-06
7.999999999999999638e-06,1.600000000000000033e-07,4.800000000000000122e-05,9.600000000000001260e-07
7.999999999999999638e-06,1.600000000000000033e-07,5.599999999999999916e-05,1.120000000000000076e-06
1.200000000000000030e-05,2.400000000000000315e-07,7.600000000000000418e-05,1.520000000000000058e-06
7.105419999999999292e-21,1.421083999999999896e-22,6.399999999999999710e-05,1.280000000000000027e-06
7.105419999999999292e-21,1.421083999999999896e-22,5.599999999999999916e-05,1.120000000000000076e-06
3.999999999999999819e-06,8.000000000000000167e-08,7.199999999999998827e-05,1.439999999999999765e-06
-3.999999999999999819e-06,-8.000000000000000167e-08,5.599999999999999916e-05,1.120000000000000076e-06
7.105419999999999292e-21,1.421083999999999896e-22,5.199999999999999680e-05,1.039999999999999995e-06
3.999999999999999819e-06,8.000000000000000167e-08,6.799999999999999946e-05,1.360000000000000108e-06
3.999999999999999819e-06,8.000000000000000167e-08,3.199999999999999855e-05,6.400000000000000134e-07
-3.999999999999999819e-06,-8.000000000000000167e-08,4.399999999999999886e-05,8.800000000000000449e-07
-3.999999999999999819e-06,-8.000000000000000167e-08,4.800000000000000122e-05,9.600000000000001260e-07
-3.999999999999999819e-06,-8.000000000000000167e-08,4.399999999999999886e-05,8.800000000000000449e-07
3.999999999999999819e-06,8.000000000000000167e-08,3.199999999999999855e-05,6.400000000000000134e-07
-3.999999999999999819e-06,-8.000000000000000167e-08,5.999999999999999474e-05,1.199999999999999946e-06
-7.999999999999999638e-06,-1.600000000000000033e-07,6.799999999999999946e-05,1.360000000000000108e-06
-7.999999999999999638e-06,-1.600000000000000033e-07,4.399999999999999886e-05,8.800000000000000449e-07
-1.200000000000000030e-05,-2.400000000000000315e-07,6.399999999999999710e-05,1.280000000000000027e-06
-1.200000000000000030e-05,-2.400000000000000315e-07,2.400000000000000061e-05,4.800000000000000630e-07
-7.999999999999999638e-06,-1.600000000000000033e-07,5.199999999999999680e-05,1.039999999999999995e-06
-7.999999999999999638e-06,-1.600000000000000033e-07,4.000000000000000327e-05,8.000000000000000697e-07
-3.999999999999999819e-06,-8.000000000000000167e-08,5.599999999999999916e-05,1.120000000000000076e-06
-1.599999999999999928e-05,-3.200000000000000067e-07,6.799999999999999946e-05,1.360000000000000108e-06
-1.200000000000000030e-05,-2.400000000000000315e-07,5.599999999999999916e-05,1.120000000000000076e-06
-3.999999999999999819e-06,-8.000000000000000167e-08,4.399999999999999886e-05,8.800000000000000449e-07
-1.599999999999999928e-05,-3.200000000000000067e-07,5.199999999999999680e-05,1.039999999999999995e-06
-1.599999999999999928e-05,-3.200000000000000067e-07,5.999999999999999474e-05,1.199999999999999946e-06
-1.599999999999999928e-05,-3.200000000000000067e-07,5.999999999999999474e-05,1.199999999999999946e-06
-1.200000000000000030e-05,-2.400000000000000315e-07,4.800000000000000122e-05,9.600000000000001260e-07
-7.999999999999999638e-06,-1.600000000000000033e-07,5.199999999999999680e-05,1.039999999999999995e-06
-2.400000000000000061e-05,-4.800000000000000630e-07,4.399999999999999886e-05,8.800000000000000449e-07
-1.200000000000000030e-05,-2.400000000000000315e-07,3.599999999999999414e-05,7.199999999999998827e-07
-2.000000000000000164e-05,-4.000000000000000348e-07,4.800000000000000122e-05,9.600000000000001260e-07
-1.599999999999999928e-05,-3.200000000000000067e-07,2.799999999999999958e-05,5.600000000000000382e-07
-7.999999999999999638e-06,-1.600000000000000033e-07,3.199999999999999855e-05,6.400000000000000134e-07
-2.000000000000000164e-05,-4.000000000000000348e-07,5.199999999999999680e-05,1.039999999999999995e-06
-2.000000000000000164e-05,-4.000000000000000348e-07,4.399999999999999886e-05,8.800000000000000449e-07
-2.800000000000000297e-05,-5.600000000000000382e-07,4.000000000000000327e-05,8.000000000000000697e-07
-2.400000000000000061e-05,-4.800000000000000630e-07,4.000000000000000327e-05,8.000000000000000697e-07
-1.599999999999999928e-05,-3.200000000000000067e-07,4.800000000000000122e-05,9.600000000000001260e-07
-2.400000000000000061e-05,-4.800000000000000630e-07,3.199999999999999855e-05,6.400000000000000134e-07
-3.199999999999999855e-05,-6.400000000000000134e-07,4.399999999999999886e-05,8.800000000000000449e-07
-3.199999999999999855e-05,-6.400000000000000134e-07,3.199999999999999855e-05,6.400000000000000134e-07
-2.400000000000000061e-05,-4.800000000000000630e-07,3.199999999999999855e-05,6.400000000000000134e-07
-3.199999999999999855e-05,-6.400000000000000134e-07,3.599999999999999414e-05,7.199999999999998827e-07
-3.600000000000000091e-05,-7.199999999999999886e-07,3.599999999999999414e-05,7.199999999999998827e-07
-2.000000000000000164e-05,-4.000000000000000348e-07,2.400000000000000061e-05,4.800000000000000630e-07
-1.599999999999999928e-05,-3.200000000000000067e-07,2.799999999999999958e-05,5.600000000000000382e-07
-2.400000000000000061e-05,-4.800000000000000630e-07,3.199999999999999855e-05,6.400000000000000134e-07
-2.800000000000000297e-05,-5.600000000000000382e-07,1.599999999999999928e-05,3.200000000000000067e-07
-2.800000000000000297e-05,-5.600000000000000382e-07,1.599999999999999928e-05,3.200000000000000067e-07
-3.199999999999999855e-05,-6.400000000000000134e-07,4.399999999999999886e-05,8.800000000000000449e-07
-3.199999999999999855e-05,-6.400000000000000134e-07,2.400000000000000061e-05,4.800000000000000630e-07
-2.800000000000000297e-05,-5.600000000000000382e-07,1.200000000000000030e-05,2.400000000000000315e-07
-3.600000000000000091e-05,-7.199999999999999886e-07,2.400000000000000061e-05,4.800000000000000630e-07
-3.600000000000000091e-05,-7.199999999999999886e-07,7.999999999999999638e-06,1.600000000000000033e-07
-4.399999999999999886e-05,-8.800000000000000449e-07,2.000000000000000164e-05,4.000000000000000348e-07
-3.199999999999999855e-05,-6.400000000000000134e-07,3.999999999999999819e-06,8.000000000000000167e-08
-4.000000000000000327e-05,-8.000000000000000697e-07,3.999999999999999819e-06,8.000000000000000167e-08
-4.800000000000000122e-05,-9.600000000000001260e-07,2.799999999999999958e-05,5.600000000000000382e-07
